Date,Strategy,Campaign,Strategy Type,Seller,Impressions,Clicks, Spend,Sales,Quotes,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Cyber C.S.G Group Soft Ltd,1,0,$0.00 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Generation Premium, Inc.",2,0,$0.01 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Woodtale Technology Inc,10,0,$0.03 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Green Light Media, Inc",8,0,$0.01 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AdMetrics Media Ltd Premium Exchange,4,0,$0.01 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Uber AdMedia,3,0,$0.01 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,MCN,10,0,$0.05 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Vibrant Media Inc.,1,0,$0.00 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AD2ONE LTD,29,0,$0.14 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Metric Science,7,0,$0.02 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,The Blogger Network,3,0,$0.01 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Time Inc. (UK) Ltd,1,0,$0.00 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Key Download LTD,4,0,$0.01 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Crazy4Media Online Ltd.,4,0,$0.01 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Auto Trader Limited,68,0,$0.22 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,S&W Ltd.,2,0,$0.00 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Perion,8,0,$0.05 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Youla Media LLP,2,0,$0.00 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Local World Limited,3,0,$0.02 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Google AdExchange,1847,1,$9.22 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,LinkedIn Corporation,4,0,$0.05 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Microsoft Advertising Exchange,193,0,$1.09 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OpenX,512,1,$3.17 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Rubicon,1079,2,$9.20 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Unanimis Consulting Limited,6,0,$0.02 ,2,4,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OnScroll Limited,9,0,$0.05 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AD2ONE LTD,20,0,$0.18 ,0,0,
10-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Auto Trader Limited,63,0,$0.23 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Google AdExchange,2195,2,$9.95 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,LinkedIn Corporation,5,0,$0.04 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Microsoft Advertising Exchange,103,0,$0.43 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Technorati Media,5,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,MetaNetwork,5,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Ybrant Digital,2,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OpenX,618,1,$2.75 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Rubicon,1256,0,$7.60 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Unanimis Consulting Limited,2,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,TLV Media Online Ltd,2,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AdExtent,2,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Yellowhammer Media Group Inc.,10,0,$0.07 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Global Digital Markets (Ve Interactive),6,0,$0.04 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Admetrics Media Ltd,1,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OnScroll Limited,4,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Switch Concepts Limited,102,0,$0.46 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AOL Marketplace,123,0,$0.63 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Improve Digital,10,0,$0.03 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Sovrn,1,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Social Game Media LLC,4,1,$0.03 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Adtegrity,3,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,The Publisher Trading Desk Ltd.,2,0,$0.02 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Admeta AB,6,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Defy Media,4,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Adversal.com,2,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Gourmet Ads Pty Limited,1,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Xaxis - Philippines,2,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Chitika, Inc.",1,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,District M,12,0,$0.03 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Protein UK Limited,3,0,$0.02 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Affinity.com,2,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Conversant, Inc",6,0,$0.02 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Cyber C.S.G Group Soft Ltd,3,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Generation Premium, Inc.",2,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Waypoint Media,1,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"HotChalk, Inc.",1,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Woodtale Technology Inc,1,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Uber AdMedia,1,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,24/7 Media France,1,0,$0.00 ,0,1,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,MCN,4,1,$0.02 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Vibrant Media Inc.,2,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AD2ONE LTD,16,0,$0.08 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Metric Science,9,0,$0.03 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"AnyClip Media, Ltd.",1,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Riot New Media Group,1,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Time Inc. (UK) Ltd,1,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Local Yokel,1,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Key Download LTD,9,0,$0.02 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Crazy4Media Online Ltd.,4,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Auto Trader Limited,77,0,$0.28 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,S&W Ltd.,3,0,$0.01 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Perion,3,0,$0.02 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Youla Media LLP,2,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Local World Limited,8,0,$0.03 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Adshoard Premium,1,0,$0.00 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Google AdExchange,1817,0,$9.29 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,LinkedIn Corporation,2,0,$0.02 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Microsoft Advertising Exchange,241,1,$1.50 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OpenX,460,1,$2.91 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Rubicon,1073,0,$9.11 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Unanimis Consulting Limited,3,0,$0.02 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OnScroll Limited,6,0,$0.03 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AD2ONE LTD,6,0,$0.02 ,0,0,
11-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Auto Trader Limited,61,0,$0.27 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Google AdExchange,2973,2,$13.66 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Microsoft Advertising Exchange,150,0,$0.59 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Technorati Media,13,0,$0.04 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,MetaNetwork,2,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OpenX,680,1,$3.05 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Rubicon,1497,1,$9.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Unanimis Consulting Limited,4,0,$0.02 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,TLV Media Online Ltd,24,0,$0.07 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AdExtent,1,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Hi-Media,1,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Yellowhammer Media Group Inc.,10,0,$0.08 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Global Digital Markets (Ve Interactive),12,0,$0.08 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,WebAds IT,2,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OnScroll Limited,21,0,$0.08 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Say Media, Inc.",1,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Switch Concepts Limited,237,0,$1.12 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AOL Marketplace,190,1,$0.95 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Improve Digital,14,0,$0.04 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Sovrn,4,0,$0.02 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,The Edge Initiative,2,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Social Game Media LLC,5,0,$0.04 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Lifestreet,8,0,$0.04 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,The Publisher Trading Desk Ltd.,1,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Defy Media,13,0,$0.06 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Media White,1,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Gourmet Ads Pty Limited,6,0,$0.04 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Chitika, Inc.",5,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,District M,21,0,$0.05 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Protein UK Limited,9,0,$0.05 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Affinity.com,3,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Conversant, Inc",7,0,$0.02 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Gorilla Nation Media, LLC",2,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Generation Premium, Inc.",3,0,$0.02 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Woodtale Technology Inc,6,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AdMetrics Media Ltd Premium Exchange,1,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Batanga Media Exchange,1,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Uber AdMedia,2,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,24/7 Media France,4,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Geniee, Inc.",1,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,MCN,5,0,$0.03 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Vibrant Media Inc.,2,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Brightcom Media,1,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AD2ONE LTD,30,0,$0.18 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,The Blogger Network,3,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Time Inc. (UK) Ltd,5,0,$0.04 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Key Download LTD,1,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Crazy4Media Online Ltd.,1,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Auto Trader Limited,138,0,$0.53 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,S&W Ltd.,2,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Perion,2,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Youla Media LLP,2,0,$0.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Local World Limited,8,0,$0.03 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,33Across Real Display,1,0,$0.00 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Google AdExchange,3703,2,$18.93 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,LinkedIn Corporation,3,0,$0.04 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Microsoft Advertising Exchange,335,0,$2.01 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OpenX,749,1,$4.96 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Rubicon,1662,0,$14.49 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Unanimis Consulting Limited,3,0,$0.02 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OnScroll Limited,24,0,$0.09 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AD2ONE LTD,26,0,$0.21 ,0,0,
12-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Auto Trader Limited,148,0,$0.68 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Google AdExchange,2589,3,$11.66 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Microsoft Advertising Exchange,71,0,$0.31 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Technorati Media,7,0,$0.03 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,MetaNetwork,1,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Ybrant Digital,4,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OpenX,751,0,$3.58 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Rubicon,1513,2,$9.15 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Up-value GmbH,1,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Unanimis Consulting Limited,1,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,TLV Media Online Ltd,14,0,$0.10 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AdExtent,1,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Hi-Media,1,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Yellowhammer Media Group Inc.,21,0,$0.17 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Global Digital Markets (Ve Interactive),6,0,$0.04 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Admetrics Media Ltd,2,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OnScroll Limited,18,0,$0.07 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Switch Concepts Limited,162,0,$0.79 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AOL Marketplace,162,0,$0.73 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Improve Digital,18,0,$0.05 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Sovrn,12,0,$0.06 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Social Game Media LLC,3,0,$0.02 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Adtegrity,1,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Lifestreet,39,0,$0.20 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,UnderDog Media,1,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Defy Media,10,0,$0.05 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Digital Throttle,1,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Adversal.com,2,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Gourmet Ads Pty Limited,4,0,$0.03 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,District M,17,0,$0.04 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Adperium BV - Performance,1,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Protein UK Limited,1,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Affinity.com,4,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Conversant, Inc",4,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Gorilla Nation Media, LLC",1,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Generation Premium, Inc.",1,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Woodtale Technology Inc,9,0,$0.06 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AdMetrics Media Ltd Premium Exchange,27,0,$0.09 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,PremiumCPM LLC,6,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,24/7 Media France,3,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,MCN,8,0,$0.05 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Vibrant Media Inc.,2,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AD2ONE LTD,23,0,$0.18 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Metric Science,4,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Alveo,1,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Key Download LTD,7,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Crazy4Media Online Ltd.,1,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Auto Trader Limited,155,0,$0.58 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,S&W Ltd.,2,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Perion,2,0,$0.01 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Youla Media LLP,13,0,$0.04 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Local World Limited,7,0,$0.03 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Google AdExchange,3821,1,$19.44 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Microsoft Advertising Exchange,168,0,$0.96 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OpenX,851,0,$5.67 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Rubicon,1779,2,$15.52 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Unanimis Consulting Limited,1,0,$0.00 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OnScroll Limited,16,0,$0.06 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AD2ONE LTD,25,0,$0.31 ,0,0,
13-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Auto Trader Limited,155,0,$0.75 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Google AdExchange,2916,1,$13.40 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Microsoft Advertising Exchange,69,0,$0.27 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Technorati Media,8,0,$0.02 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Ybrant Digital,7,0,$0.02 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OpenX,886,0,$4.08 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Rubicon,1596,3,$9.79 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Unanimis Consulting Limited,5,0,$0.02 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,TLV Media Online Ltd,15,0,$0.03 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AdExtent,2,0,$0.00 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Yellowhammer Media Group Inc.,14,0,$0.10 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Global Digital Markets (Ve Interactive),5,0,$0.04 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Admetrics Media Ltd,1,0,$0.01 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,OnScroll Limited,18,0,$0.07 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,"Say Media, Inc.",1,0,$0.00 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Switch Concepts Limited,212,0,$1.05 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,AOL Marketplace,140,1,$0.71 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Improve Digital,11,0,$0.04 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Sovrn,7,0,$0.03 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Adtegrity,4,0,$0.00 ,0,0,
14-6-2015,Homepage 2-13 Day Recency,Retargeting,Retargeting,Lifestreet,28,0,$0.14 ,0,0,
